,open,high,close,low,timestamp,volume
1978,1.08112,1.08594,1.08513,1.08058,2016-01-25T00:00:00,230205.0
1979,1.08512,1.08744,1.08601,1.08187,2016-01-26T00:00:00,240174.0
1980,1.08601,1.09165,1.08841,1.08526,2016-01-27T00:00:00,309808.0
1981,1.0884,1.09676,1.09286,1.08696,2016-01-28T00:00:00,339635.0
1982,1.09285,1.09285,1.08292,1.08098,2016-01-29T00:00:00,291649.0
1983,1.08306,1.08521,1.08481,1.0815,2016-01-31T00:00:00,43033.0
1984,1.08481,1.0919,1.09159,1.08409,2016-02-01T00:00:00,225306.0
1985,1.09159,1.094,1.0914,1.08923,2016-02-02T00:00:00,240463.0
1986,1.09141,1.11455,1.10872,1.09036,2016-02-03T00:00:00,425493.0
1987,1.10873,1.12393,1.11956,1.10695,2016-02-04T00:00:00,439757.0
1988,1.11956,1.12448,1.11523,1.11087,2016-02-05T00:00:00,361328.0
1989,1.11407,1.11498,1.11322,1.11282,2016-02-07T00:00:00,28825.0
1990,1.11321,1.12376,1.12084,1.10865,2016-02-08T00:00:00,430932.0
1991,1.12084,1.13381,1.1294,1.11622,2016-02-09T00:00:00,522890.0
1992,1.12939,1.13199,1.12926,1.11603,2016-02-10T00:00:00,545946.0
1993,1.12926,1.13764,1.12971,1.12749,2016-02-11T00:00:00,690016.0
1994,1.12972,1.13248,1.12489,1.12139,2016-02-12T00:00:00,357942.0
1995,1.12311,1.12491,1.12219,1.12124,2016-02-14T00:00:00,68321.0
1996,1.12219,1.12295,1.1152,1.1128,2016-02-15T00:00:00,269704.0
1997,1.11521,1.1193,1.11679,1.11187,2016-02-16T00:00:00,320827.0
1998,1.11681,1.1179,1.11376,1.11059,2016-02-17T00:00:00,318728.0
1999,1.11376,1.11496,1.11259,1.10708,2016-02-18T00:00:00,305893.0
2000,1.11259,1.11392,1.11263,1.10663,2016-02-19T00:00:00,254960.0
2001,1.11095,1.11246,1.1109,1.11035,2016-02-21T00:00:00,50646.0
2002,1.11091,1.11189,1.10432,1.1003,2016-02-22T00:00:00,259540.0
2003,1.10433,1.10527,1.10161,1.09901,2016-02-23T00:00:00,281385.0
2004,1.10161,1.10463,1.10316,1.09571,2016-02-24T00:00:00,337995.0
2005,1.10315,1.10682,1.10605,1.09866,2016-02-25T00:00:00,282265.0
2006,1.10604,1.10667,1.09249,1.09117,2016-02-26T00:00:00,239376.0
2007,1.09081,1.09377,1.0934,1.09081,2016-02-28T00:00:00,47800.0
2008,1.09341,1.09626,1.08816,1.08591,2016-02-29T00:00:00,274646.0
2009,1.08816,1.08934,1.0858,1.08341,2016-03-01T00:00:00,280074.0
2010,1.08581,1.0876,1.08586,1.08255,2016-03-02T00:00:00,245122.0
2011,1.08587,1.09727,1.09464,1.08534,2016-03-03T00:00:00,243011.0
2012,1.09464,1.10433,1.10017,1.0903,2016-03-04T00:00:00,287943.0
2013,1.09864,1.09973,1.09899,1.09839,2016-03-06T00:00:00,26108.0
2014,1.09899,1.10286,1.10155,1.094,2016-03-07T00:00:00,190398.0
2015,1.10155,1.10578,1.09732,1.09673,2016-03-08T00:00:00,208851.0
2016,1.09733,1.10348,1.09763,1.09459,2016-03-09T00:00:00,196780.0
2017,1.09764,1.12182,1.11677,1.08217,2016-03-10T00:00:00,559138.0
2018,1.11677,1.11934,1.11444,1.10802,2016-03-11T00:00:00,281710.0
2019,1.11353,1.11763,1.11579,1.11341,2016-03-13T00:00:00,54414.0
2020,1.11579,1.11666,1.11099,1.10778,2016-03-14T00:00:00,231839.0
2021,1.11099,1.1125,1.11008,1.10714,2016-03-15T00:00:00,228706.0
2022,1.11009,1.12424,1.1222,1.10578,2016-03-16T00:00:00,339706.0
2023,1.12219,1.13425,1.13191,1.12162,2016-03-17T00:00:00,356714.0
2024,1.13191,1.13204,1.12668,1.12558,2016-03-18T00:00:00,195435.0
2025,1.12577,1.12847,1.12723,1.12567,2016-03-20T00:00:00,30352.0
2026,1.12722,1.12846,1.12591,1.12295,2016-03-21T00:00:00,204195.0
2027,1.12591,1.12599,1.12106,1.11882,2016-03-22T00:00:00,250476.0
2028,1.12106,1.12107,1.11763,1.11594,2016-03-23T00:00:00,197477.0
2029,1.11763,1.11877,1.11597,1.11439,2016-03-24T00:00:00,175424.0
2030,1.11596,1.11758,1.11596,1.1156,2016-03-25T00:00:00,46274.0
2031,1.11606,1.11658,1.11631,1.11527,2016-03-27T00:00:00,18052.0
2032,1.11632,1.12199,1.11951,1.11574,2016-03-28T00:00:00,108444.0
2033,1.11951,1.13032,1.1292,1.11689,2016-03-29T00:00:00,262573.0
2034,1.12919,1.13656,1.13147,1.12913,2016-03-30T00:00:00,270013.0
2035,1.13147,1.14117,1.13776,1.131,2016-03-31T00:00:00,280688.0
2036,1.13776,1.14378,1.13904,1.13346,2016-04-01T00:00:00,286708.0
2037,1.14007,1.14127,1.13873,1.13866,2016-04-03T00:00:00,32452.0
2038,1.13873,1.14096,1.13959,1.13572,2016-04-04T00:00:00,211048.0
2039,1.13958,1.14012,1.13668,1.13357,2016-04-05T00:00:00,245894.0
2040,1.13668,1.14319,1.13969,1.13266,2016-04-06T00:00:00,283034.0
2041,1.13969,1.1454,1.13669,1.13375,2016-04-07T00:00:00,276355.0
2042,1.13668,1.14191,1.13929,1.13489,2016-04-08T00:00:00,151979.0
2043,1.14144,1.14257,1.14114,1.1395,2016-04-10T00:00:00,30410.0
2044,1.14116,1.14474,1.14052,1.13721,2016-04-11T00:00:00,188014.0
2045,1.14052,1.14646,1.13696,1.13453,2016-04-12T00:00:00,249068.0
2046,1.13696,1.13712,1.12659,1.12537,2016-04-13T00:00:00,249072.0
2047,1.12658,1.12948,1.12621,1.12337,2016-04-14T00:00:00,218534.0
2048,1.1262,1.13169,1.1275,1.12456,2016-04-15T00:00:00,160807.0
2049,1.13003,1.13068,1.12835,1.12763,2016-04-17T00:00:00,34261.0
2050,1.12835,1.1332,1.13228,1.12736,2016-04-18T00:00:00,168721.0
2051,1.13227,1.13846,1.13628,1.13149,2016-04-19T00:00:00,181634.0
2052,1.13627,1.1388,1.12955,1.12864,2016-04-20T00:00:00,199535.0
2053,1.12955,1.13988,1.13007,1.12691,2016-04-21T00:00:00,286152.0
2054,1.13007,1.13053,1.12186,1.12168,2016-04-22T00:00:00,209862.0
2055,1.12157,1.1247,1.12439,1.1215,2016-04-24T00:00:00,37613.0
2056,1.12441,1.12781,1.12698,1.12309,2016-04-25T00:00:00,192017.0
2057,1.12697,1.13395,1.13046,1.12563,2016-04-26T00:00:00,211761.0
2058,1.13046,1.13618,1.13281,1.1271,2016-04-27T00:00:00,279150.0
2059,1.13281,1.1389,1.13838,1.13101,2016-04-28T00:00:00,264024.0
2060,1.13838,1.14593,1.14453,1.13698,2016-04-29T00:00:00,251771.0
2061,1.14576,1.14813,1.14668,1.14528,2016-05-01T00:00:00,44909.0
2062,1.14667,1.15419,1.15316,1.14481,2016-05-02T00:00:00,214778.0
2063,1.15315,1.16163,1.14799,1.14765,2016-05-03T00:00:00,292993.0
2064,1.14799,1.15296,1.1488,1.14662,2016-05-04T00:00:00,285521.0
2065,1.1488,1.14937,1.14021,1.13858,2016-05-05T00:00:00,220778.0
2066,1.14022,1.14775,1.13989,1.13865,2016-05-06T00:00:00,228194.0
2067,1.13918,1.14049,1.14017,1.13801,2016-05-08T00:00:00,29664.0
2068,1.14018,1.14198,1.13792,1.13702,2016-05-09T00:00:00,201578.0
2069,1.13792,1.14099,1.13837,1.13583,2016-05-10T00:00:00,208053.0
2070,1.13838,1.14464,1.14221,1.13796,2016-05-11T00:00:00,190250.0
2071,1.14222,1.14274,1.13741,1.13664,2016-05-12T00:00:00,207869.0
2072,1.13742,1.13765,1.13031,1.12829,2016-05-13T00:00:00,211409.0
2073,1.13092,1.13194,1.13067,1.13014,2016-05-15T00:00:00,23790.0
2074,1.13068,1.13424,1.13178,1.13063,2016-05-16T00:00:00,145079.0
2075,1.1318,1.13486,1.1287,1.12843,2016-05-17T00:00:00,174334.0
2076,1.1287,1.12926,1.12218,1.12141,2016-05-18T00:00:00,216546.0
2077,1.12219,1.12301,1.12061,1.11799,2016-05-19T00:00:00,206464.0
2078,1.1206,1.12371,1.1217,1.12003,2016-05-20T00:00:00,131609.0
2079,1.12068,1.12427,1.12363,1.12058,2016-05-22T00:00:00,26457.0
2080,1.12363,1.12394,1.12067,1.11874,2016-05-23T00:00:00,157809.0
2081,1.12068,1.1227,1.11561,1.11323,2016-05-24T00:00:00,184489.0
2082,1.11562,1.11866,1.1181,1.11287,2016-05-25T00:00:00,175803.0
2083,1.11811,1.12168,1.11881,1.11582,2016-05-26T00:00:00,176486.0
2084,1.11881,1.12006,1.11098,1.11098,2016-05-27T00:00:00,146672.0
2085,1.1112,1.11153,1.11035,1.10978,2016-05-29T00:00:00,28945.0
2086,1.11035,1.11548,1.11503,1.11006,2016-05-30T00:00:00,122782.0
2087,1.11503,1.11733,1.11234,1.1114,2016-05-31T00:00:00,199038.0
2088,1.11233,1.12136,1.12085,1.11162,2016-06-01T00:00:00,230273.0
2089,1.12085,1.12201,1.11562,1.11416,2016-06-02T00:00:00,210276.0
2090,1.11562,1.13734,1.13615,1.11365,2016-06-03T00:00:00,261381.0
2091,1.1351,1.13711,1.13396,1.13366,2016-06-05T00:00:00,50332.0
2092,1.13396,1.13927,1.13555,1.13253,2016-06-06T00:00:00,220624.0
2093,1.13555,1.13805,1.13647,1.13384,2016-06-07T00:00:00,191287.0
2094,1.13647,1.14154,1.14031,1.13612,2016-06-08T00:00:00,192116.0
2095,1.14032,1.14069,1.12987,1.12917,2016-06-09T00:00:00,213431.0
2096,1.12987,1.13213,1.12464,1.12451,2016-06-10T00:00:00,186555.0
2097,1.12464,1.12554,1.12525,1.1232,2016-06-12T00:00:00,51247.0
2098,1.12526,1.1303,1.12935,1.12375,2016-06-13T00:00:00,225616.0
2099,1.12934,1.12947,1.12085,1.11888,2016-06-14T00:00:00,243737.0
2100,1.12084,1.12987,1.1264,1.11979,2016-06-15T00:00:00,278982.0
2101,1.12639,1.12948,1.12581,1.11308,2016-06-16T00:00:00,341481.0
2102,1.12581,1.12962,1.12737,1.12226,2016-06-17T00:00:00,196039.0
2103,1.13317,1.13779,1.1374,1.13081,2016-06-19T00:00:00,53967.0
2104,1.13741,1.13825,1.13295,1.1302,2016-06-20T00:00:00,238580.0
2105,1.13294,1.13496,1.12678,1.12365,2016-06-21T00:00:00,228450.0
2106,1.12678,1.13496,1.1345,1.12536,2016-06-22T00:00:00,232094.0
2107,1.13451,1.14279,1.09745,1.09115,2016-06-23T00:00:00,496008.0
2108,1.09745,1.11886,1.10829,1.09352,2016-06-24T00:00:00,444713.0
2109,1.10119,1.10745,1.10285,1.09841,2016-06-26T00:00:00,68194.0
2110,1.10286,1.10836,1.10564,1.09707,2016-06-27T00:00:00,338251.0
2111,1.10564,1.11115,1.10671,1.10347,2016-06-28T00:00:00,255398.0
2112,1.10672,1.11305,1.1103,1.10516,2016-06-29T00:00:00,293749.0
2113,1.11031,1.11543,1.10902,1.10239,2016-06-30T00:00:00,365774.0
2114,1.10901,1.11693,1.11359,1.1072,2016-07-01T00:00:00,229240.0
2115,1.11299,1.11442,1.11376,1.11248,2016-07-03T00:00:00,26296.0
2116,1.11377,1.11595,1.11324,1.10977,2016-07-04T00:00:00,147882.0
2117,1.11324,1.11861,1.10517,1.10354,2016-07-05T00:00:00,262781.0
2118,1.10516,1.11116,1.10961,1.10288,2016-07-06T00:00:00,295266.0
2119,1.10961,1.11071,1.10813,1.10524,2016-07-07T00:00:00,256781.0
2120,1.10814,1.11205,1.10479,1.10021,2016-07-08T00:00:00,276376.0
2121,1.10499,1.10556,1.10541,1.10338,2016-07-10T00:00:00,48577.0
2122,1.10541,1.1091,1.10774,1.10154,2016-07-11T00:00:00,231813.0
2123,1.10774,1.1126,1.10617,1.10536,2016-07-12T00:00:00,301290.0
2124,1.10618,1.11197,1.11048,1.10419,2016-07-13T00:00:00,287350.0
2125,1.11049,1.11648,1.11305,1.10883,2016-07-14T00:00:00,319866.0
2126,1.11305,1.11488,1.10289,1.10241,2016-07-15T00:00:00,232393.0
2127,1.10484,1.10712,1.10641,1.10443,2016-07-17T00:00:00,43973.0
2128,1.10641,1.10843,1.10783,1.10374,2016-07-18T00:00:00,206582.0
2129,1.10784,1.10784,1.10114,1.0997,2016-07-19T00:00:00,218047.0
2130,1.10114,1.10439,1.10362,1.09813,2016-07-20T00:00:00,214671.0
2131,1.10361,1.10605,1.1024,1.09793,2016-07-21T00:00:00,291601.0
2132,1.10241,1.10409,1.09724,1.09554,2016-07-22T00:00:00,191538.0
2133,1.09701,1.09749,1.09722,1.09519,2016-07-24T00:00:00,33196.0
2134,1.09721,1.09991,1.09875,1.09608,2016-07-25T00:00:00,165012.0
2135,1.09877,1.10298,1.09985,1.09782,2016-07-26T00:00:00,199037.0
2136,1.09985,1.10768,1.10728,1.09608,2016-07-27T00:00:00,272133.0
2137,1.10729,1.11195,1.10907,1.10639,2016-07-28T00:00:00,245788.0
2138,1.10906,1.11976,1.11673,1.1074,2016-07-29T00:00:00,235422.0
2139,1.11719,1.11837,1.11782,1.11658,2016-07-31T00:00:00,29643.0
2140,1.11781,1.11814,1.1172,1.11551,2016-08-01T00:00:00,166948.0
2141,1.1172,1.12337,1.12124,1.11708,2016-08-02T00:00:00,215334.0
2142,1.12124,1.12172,1.11443,1.1135,2016-08-03T00:00:00,184393.0
2143,1.11443,1.11488,1.11343,1.11135,2016-08-04T00:00:00,186975.0
2144,1.11342,1.11612,1.10831,1.10457,2016-08-05T00:00:00,174081.0
2145,1.10761,1.11039,1.1103,1.10761,2016-08-07T00:00:00,25308.0
2146,1.11031,1.1105,1.10851,1.10703,2016-08-08T00:00:00,134186.0
2147,1.10851,1.11562,1.11502,1.1071,2016-08-09T00:00:00,162946.0
2148,1.11503,1.11915,1.11685,1.11386,2016-08-10T00:00:00,176097.0
2149,1.11684,1.11822,1.11402,1.11312,2016-08-11T00:00:00,166971.0
2150,1.11402,1.12213,1.11575,1.11345,2016-08-12T00:00:00,168949.0
2151,1.11669,1.11682,1.11581,1.11532,2016-08-14T00:00:00,18801.0
2152,1.11582,1.12037,1.11952,1.11564,2016-08-15T00:00:00,147446.0
2153,1.11953,1.13225,1.12736,1.11921,2016-08-16T00:00:00,264741.0
2154,1.12736,1.13288,1.13125,1.124,2016-08-17T00:00:00,249596.0
2155,1.13125,1.13663,1.13331,1.13014,2016-08-18T00:00:00,226536.0
2156,1.13331,1.13488,1.13188,1.1304,2016-08-19T00:00:00,171544.0
2157,1.13069,1.13229,1.12766,1.12708,2016-08-21T00:00:00,47626.0
2158,1.12767,1.1337,1.13298,1.1272,2016-08-22T00:00:00,178323.0
2159,1.13298,1.13553,1.13002,1.12933,2016-08-23T00:00:00,179428.0
2160,1.13003,1.13057,1.12704,1.12451,2016-08-24T00:00:00,191641.0
2161,1.12706,1.12975,1.129,1.12651,2016-08-25T00:00:00,156437.0
2162,1.129,1.13408,1.11927,1.11802,2016-08-26T00:00:00,276538.0
2163,1.11754,1.12045,1.12006,1.11754,2016-08-28T00:00:00,34856.0
2164,1.12005,1.12077,1.11728,1.1158,2016-08-29T00:00:00,188084.0
2165,1.11727,1.11773,1.11544,1.11319,2016-08-30T00:00:00,190897.0
2166,1.11544,1.11661,1.11556,1.11231,2016-08-31T00:00:00,215124.0
2167,1.11557,1.12052,1.12014,1.11274,2016-09-01T00:00:00,223938.0
2168,1.12015,1.12525,1.11519,1.11503,2016-09-02T00:00:00,267460.0
2169,1.11559,1.11691,1.11665,1.11512,2016-09-04T00:00:00,28227.0
2170,1.11664,1.11823,1.11544,1.11391,2016-09-05T00:00:00,149269.0
2171,1.11545,1.1263,1.12512,1.11449,2016-09-06T00:00:00,249371.0
2172,1.12512,1.12719,1.12501,1.12287,2016-09-07T00:00:00,192684.0
2173,1.125,1.1327,1.1275,1.12404,2016-09-08T00:00:00,282945.0
2174,1.1275,1.12849,1.12302,1.11985,2016-09-09T00:00:00,210176.0
2175,1.12347,1.12505,1.12421,1.12288,2016-09-11T00:00:00,28412.0
2176,1.12419,1.12683,1.12335,1.12103,2016-09-12T00:00:00,274041.0
2177,1.12334,1.12606,1.12249,1.12038,2016-09-13T00:00:00,240975.0
2178,1.12248,1.12741,1.12434,1.12144,2016-09-14T00:00:00,224505.0
2179,1.12434,1.12842,1.12415,1.1219,2016-09-15T00:00:00,249696.0
2180,1.12415,1.1243,1.11499,1.11495,2016-09-16T00:00:00,208214.0
2181,1.11518,1.11727,1.11672,1.11518,2016-09-18T00:00:00,30617.0
2182,1.11672,1.1198,1.117,1.11504,2016-09-19T00:00:00,177146.0
2183,1.117,1.12134,1.11499,1.1146,2016-09-20T00:00:00,200712.0
2184,1.11499,1.12017,1.11939,1.11229,2016-09-21T00:00:00,297256.0
2185,1.11939,1.12572,1.11978,1.1192,2016-09-22T00:00:00,209156.0
2186,1.11977,1.12404,1.12224,1.11954,2016-09-23T00:00:00,155817.0
2187,1.12281,1.12416,1.12294,1.12224,2016-09-25T00:00:00,23377.0
2188,1.12293,1.12793,1.12434,1.1221,2016-09-26T00:00:00,205664.0
2189,1.12433,1.12588,1.12114,1.1191,2016-09-27T00:00:00,213396.0
2190,1.12114,1.12369,1.12332,1.11817,2016-09-28T00:00:00,213252.0
2191,1.12332,1.12498,1.12169,1.11968,2016-09-29T00:00:00,233235.0
2192,1.12169,1.12507,1.12339,1.11533,2016-09-30T00:00:00,262860.0
2193,1.12267,1.12447,1.12343,1.1225,2016-10-02T00:00:00,29649.0
2194,1.12343,1.12416,1.1199,1.11975,2016-10-03T00:00:00,149896.0
2195,1.11993,1.12387,1.12215,1.11379,2016-10-04T00:00:00,260699.0
2196,1.12216,1.12332,1.12008,1.11896,2016-10-05T00:00:00,194816.0
2197,1.12008,1.12094,1.11124,1.111,2016-10-06T00:00:00,265233.0
2198,1.11124,1.12053,1.11964,1.11042,2016-10-07T00:00:00,326555.0
2199,1.11784,1.12029,1.11934,1.11774,2016-10-09T00:00:00,63808.0
2200,1.11933,1.11952,1.11317,1.11197,2016-10-10T00:00:00,139948.0
2201,1.11317,1.11374,1.10503,1.10412,2016-10-11T00:00:00,192752.0
2202,1.10504,1.1061,1.10229,1.10015,2016-10-12T00:00:00,266743.0
2203,1.1023,1.10581,1.10311,1.09853,2016-10-13T00:00:00,232091.0
2204,1.10311,1.10322,1.09709,1.09705,2016-10-14T00:00:00,166399.0
2205,1.09684,1.09839,1.09834,1.09638,2016-10-16T00:00:00,24491.0
2206,1.09834,1.10262,1.10205,1.09716,2016-10-17T00:00:00,169579.0
2207,1.10205,1.10242,1.09903,1.097,2016-10-18T00:00:00,169018.0
2208,1.09902,1.10049,1.09707,1.09549,2016-10-19T00:00:00,169075.0
2209,1.09707,1.10392,1.09043,1.0896,2016-10-20T00:00:00,229635.0
2210,1.09043,1.0912,1.08829,1.08592,2016-10-21T00:00:00,155517.0
2211,1.08818,1.08844,1.08678,1.08594,2016-10-23T00:00:00,21509.0
2212,1.08678,1.08996,1.08794,1.08645,2016-10-24T00:00:00,149351.0
2213,1.08794,1.09048,1.08895,1.08509,2016-10-25T00:00:00,192196.0
2214,1.08895,1.09467,1.09,1.08843,2016-10-26T00:00:00,200361.0
2215,1.09,1.09421,1.0908,1.08823,2016-10-27T00:00:00,203367.0
2216,1.0908,1.09917,1.09814,1.08994,2016-10-28T00:00:00,252341.0
2217,1.09902,1.09908,1.09685,1.09609,2016-10-30T00:00:00,35476.0
2218,1.09685,1.09827,1.09611,1.09359,2016-10-31T00:00:00,187061.0
2219,1.09611,1.10691,1.10671,1.09611,2016-11-01T00:00:00,248268.0
2220,1.10671,1.11258,1.11161,1.1062,2016-11-02T00:00:00,307931.0
2221,1.11161,1.11258,1.10948,1.10596,2016-11-03T00:00:00,269212.0
2222,1.10949,1.1142,1.11387,1.10798,2016-11-04T00:00:00,225894.0
2223,1.10566,1.11103,1.10731,1.10542,2016-11-06T00:00:00,62922.0
2224,1.1073,1.1075,1.10418,1.10273,2016-11-07T00:00:00,215524.0
2225,1.10418,1.12827,1.12747,1.09895,2016-11-08T00:00:00,413701.0
2226,1.12747,1.12994,1.09258,1.09066,2016-11-09T00:00:00,524470.0
2227,1.09259,1.09477,1.09056,1.08649,2016-11-10T00:00:00,475550.0
2228,1.09056,1.09194,1.08538,1.08303,2016-11-11T00:00:00,372326.0
2229,1.08302,1.08402,1.07978,1.07727,2016-11-13T00:00:00,92180.0
2230,1.07978,1.08061,1.07486,1.0709,2016-11-14T00:00:00,454824.0
2231,1.07485,1.08167,1.0741,1.0714,2016-11-15T00:00:00,379332.0
2232,1.07409,1.07565,1.06978,1.06661,2016-11-16T00:00:00,378332.0
2233,1.06977,1.07456,1.06067,1.05816,2016-11-17T00:00:00,389622.0
2234,1.06067,1.06429,1.05838,1.05691,2016-11-18T00:00:00,362341.0
2235,1.05921,1.06135,1.05949,1.05784,2016-11-20T00:00:00,83614.0
2236,1.05949,1.06495,1.0628,1.05898,2016-11-21T00:00:00,368481.0
2237,1.0628,1.06578,1.06261,1.05834,2016-11-22T00:00:00,321158.0
2238,1.06261,1.06436,1.05432,1.0525,2016-11-23T00:00:00,421602.0
2239,1.05433,1.05853,1.05704,1.0518,2016-11-24T00:00:00,329081.0
2240,1.05705,1.06273,1.05907,1.05678,2016-11-25T00:00:00,318006.0
2241,1.06095,1.06855,1.06584,1.05937,2016-11-27T00:00:00,108896.0
2242,1.06584,1.06695,1.06004,1.05635,2016-11-28T00:00:00,336540.0
2243,1.06004,1.06606,1.06335,1.05649,2016-11-29T00:00:00,341376.0
2244,1.06334,1.06665,1.06023,1.05523,2016-11-30T00:00:00,451400.0
2245,1.06023,1.06899,1.06788,1.05843,2016-12-01T00:00:00,412273.0
2246,1.06787,1.06885,1.06585,1.06251,2016-12-02T00:00:00,332924.0
2247,1.06651,1.06651,1.05517,1.05047,2016-12-04T00:00:00,120746.0
2248,1.05519,1.07962,1.07554,1.0551,2016-12-05T00:00:00,367365.0
2249,1.07553,1.07852,1.07225,1.06982,2016-12-06T00:00:00,280150.0
2250,1.07226,1.07851,1.07736,1.07098,2016-12-07T00:00:00,239788.0
2251,1.07737,1.08734,1.06073,1.05892,2016-12-08T00:00:00,406158.0
2252,1.06074,1.06296,1.0554,1.05307,2016-12-09T00:00:00,233769.0
2253,1.053,1.05683,1.05551,1.05253,2016-12-11T00:00:00,76481.0
2254,1.05552,1.06516,1.0634,1.05533,2016-12-12T00:00:00,341504.0
2255,1.06341,1.06668,1.0636,1.06037,2016-12-13T00:00:00,307599.0
2256,1.06361,1.06701,1.05126,1.04679,2016-12-14T00:00:00,435050.0
2257,1.05125,1.0514,1.0429,1.03664,2016-12-15T00:00:00,421756.0
2258,1.0429,1.04741,1.04515,1.04006,2016-12-16T00:00:00,283366.0
2259,1.04381,1.0469,1.04611,1.04363,2016-12-18T00:00:00,52348.0
2260,1.04611,1.04794,1.04023,1.03923,2016-12-19T00:00:00,339111.0
2261,1.04023,1.04191,1.04125,1.03522,2016-12-20T00:00:00,297417.0
2262,1.04125,1.04511,1.04373,1.03882,2016-12-21T00:00:00,265773.0
2263,1.04373,1.04996,1.04486,1.04292,2016-12-22T00:00:00,278120.0
2264,1.04485,1.04687,1.04489,1.04265,2016-12-23T00:00:00,170362.0
2265,1.04463,1.04636,1.04591,1.0442,2016-12-25T00:00:00,63300.0
2266,1.0459,1.04666,1.04408,1.04321,2016-12-26T00:00:00,103469.0
2267,1.04408,1.04751,1.047,1.04383,2016-12-27T00:00:00,181797.0
2268,1.04701,1.04799,1.0455,1.03721,2016-12-28T00:00:00,280265.0
2269,1.04551,1.06542,1.05291,1.04422,2016-12-29T00:00:00,388104.0
2270,1.0529,1.05911,1.05174,1.05057,2016-12-30T00:00:00,323827.0
2271,1.05153,1.05265,1.05152,1.05149,2017-01-01T00:00:00,4060.0
2272,1.05151,1.05237,1.04882,1.04501,2017-01-02T00:00:00,169132.0
2273,1.04882,1.049,1.04025,1.03402,2017-01-03T00:00:00,383487.0
2274,1.04025,1.05408,1.05262,1.03991,2017-01-04T00:00:00,408173.0
2275,1.05262,1.06152,1.05804,1.04824,2017-01-05T00:00:00,512591.0
2276,1.05803,1.0622,1.05319,1.0525,2017-01-06T00:00:00,287867.0
2277,1.0527,1.05444,1.05262,1.05219,2017-01-08T00:00:00,38047.0
2278,1.05263,1.06272,1.06083,1.05106,2017-01-09T00:00:00,339014.0
2279,1.06084,1.06204,1.05504,1.05361,2017-01-10T00:00:00,322486.0
2280,1.05504,1.06229,1.05997,1.04539,2017-01-11T00:00:00,552824.0
2281,1.05997,1.06846,1.06176,1.05947,2017-01-12T00:00:00,419657.0
2282,1.06176,1.06756,1.06399,1.05961,2017-01-13T00:00:00,303515.0
2283,1.0601,1.06356,1.06149,1.06009,2017-01-15T00:00:00,49431.0
2284,1.06147,1.06434,1.064,1.0579,2017-01-16T00:00:00,254661.0
2285,1.064,1.07196,1.06979,1.064,2017-01-17T00:00:00,430626.0
2286,1.06978,1.07048,1.06406,1.06219,2017-01-18T00:00:00,321183.0
2287,1.06406,1.06937,1.06802,1.05891,2017-01-19T00:00:00,406299.0
2288,1.06802,1.07096,1.06984,1.06251,2017-01-20T00:00:00,322349.0
2289,1.07023,1.07498,1.07373,1.0694,2017-01-22T00:00:00,59926.0
2290,1.07371,1.07733,1.07512,1.07061,2017-01-23T00:00:00,345314.0
2291,1.07512,1.07751,1.07306,1.07202,2017-01-24T00:00:00,281311.0
2292,1.07306,1.07698,1.07572,1.07113,2017-01-25T00:00:00,290171.0
2293,1.07573,1.07607,1.06744,1.06576,2017-01-26T00:00:00,312606.0
2294,1.06743,1.07248,1.06904,1.06581,2017-01-27T00:00:00,241408.0
2295,1.0721,1.07403,1.07293,1.07078,2017-01-29T00:00:00,47960.0
2296,1.07295,1.0732,1.06963,1.06202,2017-01-30T00:00:00,312187.0
2297,1.06963,1.08123,1.07907,1.06844,2017-01-31T00:00:00,374674.0
2298,1.07908,1.08076,1.07843,1.07292,2017-02-01T00:00:00,330269.0
2299,1.07843,1.08288,1.07577,1.07453,2017-02-02T00:00:00,321009.0
2300,1.07578,1.07977,1.07849,1.07087,2017-02-03T00:00:00,270390.0
2301,1.07892,1.07911,1.07756,1.07737,2017-02-05T00:00:00,44457.0
2302,1.07755,1.07784,1.07095,1.07038,2017-02-06T00:00:00,298994.0
2303,1.07096,1.07138,1.06773,1.0656,2017-02-07T00:00:00,264093.0
2304,1.06773,1.07141,1.06877,1.06404,2017-02-08T00:00:00,248900.0
2305,1.06876,1.07096,1.0662,1.06499,2017-02-09T00:00:00,192964.0
2306,1.0662,1.06636,1.06353,1.06075,2017-02-10T00:00:00,119203.0
2307,1.06277,1.06362,1.06225,1.06113,2017-02-12T00:00:00,43879.0
2308,1.06225,1.06585,1.06107,1.05852,2017-02-13T00:00:00,252825.0
2309,1.06107,1.06334,1.05764,1.05608,2017-02-14T00:00:00,329389.0
2310,1.05763,1.06236,1.06153,1.05212,2017-02-15T00:00:00,330753.0
2311,1.06153,1.06793,1.06747,1.05998,2017-02-16T00:00:00,311864.0
2312,1.06747,1.06758,1.06083,1.06036,2017-02-17T00:00:00,268256.0
2313,1.06064,1.06329,1.06183,1.06026,2017-02-19T00:00:00,50732.0
2314,1.06183,1.06299,1.05811,1.0577,2017-02-20T00:00:00,201898.0
2315,1.05812,1.05891,1.05453,1.05254,2017-02-21T00:00:00,271396.0
2316,1.05452,1.0574,1.05623,1.04936,2017-02-22T00:00:00,383034.0
2317,1.05623,1.05954,1.05809,1.05373,2017-02-23T00:00:00,319122.0
2318,1.05809,1.06178,1.05597,1.05562,2017-02-24T00:00:00,272906.0
